date,origin_port,destination_port,transport_mode,product_category,distance_km,weight_mt,fuel_price_index,geopolitical_risk_score,weather_condition,carrier_reliability_score,lead_time_days,disruption
2025-03-16,Singapore,Marseille,Sea,Textiles,5926.93,67.76,4.01,5.1,Storm,0.641,31.21,0
2025-02-12,Hamburg,Los Angeles,Sea,Electronics,12361.21,273.66,2.83,6.4,Hurricane,0.848,182.19,1
2025-02-26,Los Angeles,Shanghai,Road,Perishables,12781.05,303.74,1.86,1.7,Hurricane,0.591,65.99,1
2025-02-16,Shanghai,Singapore,Air,Electronics,11813.08,50.76,1.89,5.1,Fog,0.629,1.08,1
2024-09-03,Singapore,Rotterdam,Sea,Pharmaceuticals,8941.88,163.38,1.88,7.7,Hurricane,0.595,138.02,1
2025-12-11,Hamburg,Los Angeles,Air,Perishables,2101.87,167.69,2.3,2.0,Storm,0.676,0.5,1
2025-08-03,Dubai,Antwerp,Air,Automotive,11106.55,222.01,2.74,4.1,Hurricane,0.841,5.2,1
2024-03-23,Antwerp,Dubai,Sea,Pharmaceuticals,4614.75,338.42,2.63,4.0,Storm,0.569,22.87,1
2024-12-28,Antwerp,Singapore,Air,Automotive,698.4,145.18,3.06,6.6,Fog,0.758,0.5,0
2025-04-09,Dubai,Shanghai,Rail,Electronics,10573.1,271.47,3.23,3.9,Fog,0.517,13.82,0
2025-11-09,Dubai,Busan,Road,Perishables,4841.24,280.61,3.34,4.1,Fog,0.637,5.47,0
2024-10-08,Shanghai,Dubai,Road,Textiles,903.86,189.72,4.15,6.6,Clear,0.62,0.75,1
2024-04-25,Rotterdam,Los Angeles,Air,Textiles,6876.24,317.94,1.47,6.7,Storm,0.82,1.49,0
2025-11-19,Los Angeles,Shanghai,Sea,Perishables,11965.49,64.43,3.5,9.0,Clear,0.789,25.07,1
2024-11-30,Dubai,Busan,Air,Electronics,8793.94,456.88,1.44,3.9,Rain,0.843,1.12,0
2025-08-29,Rotterdam,Los Angeles,Road,Perishables,2673.8,188.29,1.22,6.5,Fog,0.996,3.09,0
2024-08-13,Dubai,Busan,Sea,Automotive,5193.35,117.21,3.59,1.8,Clear,0.666,6.69,1
2025-08-24,Busan,Hamburg,Rail,Electronics,13075.77,473.15,4.02,8.9,Fog,0.636,20.14,1
2025-07-09,Dubai,Marseille,Air,Perishables,2768.34,72.26,3.53,7.6,Clear,0.564,0.6,1
2024-11-07,Singapore,Busan,Rail,Electronics,10681.12,167.14,3.6,2.9,Clear,0.831,7.81,1
2025-11-20,Dubai,Hamburg,Sea,Perishables,5910.28,221.33,1.77,0.6,Hurricane,0.988,66.95,1
2024-11-27,Singapore,Shanghai,Air,Pharmaceuticals,3664.68,276.3,1.63,7.8,Storm,0.531,1.48,1
2025-01-02,Singapore,Busan,Air,Pharmaceuticals,4423.11,254.65,2.93,8.4,Fog,0.671,0.76,0
2024-04-05,Antwerp,Rotterdam,Air,Pharmaceuticals,10255.09,498.01,2.79,6.1,Rain,0.912,0.5,1
2024-07-08,Singapore,Shanghai,Sea,Pharmaceuticals,10972.87,359.63,4.02,0.4,Hurricane,0.916,123.86,1
2025-06-12,Antwerp,Dubai,Road,Automotive,12468.53,295.27,3.01,3.8,Rain,0.701,10.94,0
2024-03-13,Busan,Hamburg,Rail,Perishables,5104.47,162.17,3.65,3.3,Fog,0.97,5.81,0
2025-05-29,Busan,Rotterdam,Sea,Pharmaceuticals,3942.79,242.94,3.22,3.2,Clear,0.717,6.26,0
2024-11-25,Singapore,Shanghai,Road,Automotive,10089.87,370.0,3.6,4.4,Rain,0.501,9.27,0
2024-06-24,Rotterdam,Busan,Air,Electronics,14925.56,208.14,2.53,9.3,Hurricane,0.603,8.58,1
2024-07-20,Hamburg,Rotterdam,Sea,Textiles,6913.26,431.35,2.92,7.7,Storm,0.532,38.81,1
2024-09-03,Antwerp,Hamburg,Road,Textiles,1616.2,118.01,1.31,4.3,Storm,0.784,3.27,1
2025-03-01,Singapore,Hamburg,Sea,Electronics,5903.98,76.48,2.68,9.1,Clear,0.606,11.72,0
2024-05-20,Los Angeles,Busan,Air,Textiles,6365.65,309.25,2.98,8.9,Fog,0.717,0.5,0
2025-09-24,Hamburg,Rotterdam,Road,Pharmaceuticals,1337.82,45.58,1.45,2.6,Rain,0.643,1.72,0
2025-04-17,Los Angeles,Busan,Road,Pharmaceuticals,8629.57,214.13,1.46,1.6,Rain,0.5,6.36,0
2025-05-09,Rotterdam,Singapore,Rail,Textiles,12407.38,108.07,3.79,5.5,Rain,0.808,12.45,1
2024-10-29,Antwerp,Busan,Rail,Textiles,10720.63,344.46,1.51,7.2,Hurricane,0.952,80.81,1
2024-11-14,Singapore,Busan,Road,Perishables,8549.44,209.77,3.75,0.5,Hurricane,0.512,41.19,1
2025-10-22,Dubai,Busan,Air,Automotive,9941.64,365.21,2.44,5.5,Storm,0.698,1.94,0
2025-08-26,Antwerp,Singapore,Air,Textiles,1173.53,61.53,3.42,3.7,Clear,0.554,0.5,0
2025-04-11,Singapore,Antwerp,Sea,Textiles,1373.29,8.47,3.28,5.0,Hurricane,0.866,19.41,1
2024-06-27,Rotterdam,Los Angeles,Rail,Electronics,8681.36,286.09,1.83,4.1,Hurricane,0.756,58.28,1
2025-11-08,Dubai,Shanghai,Sea,Perishables,14278.44,243.16,2.05,7.5,Rain,0.727,32.71,1
2024-12-18,Shanghai,Dubai,Air,Textiles,4064.79,280.39,1.41,5.7,Rain,0.624,0.5,1
2025-06-03,Rotterdam,Marseille,Road,Pharmaceuticals,5151.31,105.34,2.58,0.5,Storm,0.727,8.38,0
2025-08-23,Dubai,Antwerp,Sea,Textiles,12957.12,412.54,2.56,5.9,Clear,0.612,23.86,1
2024-07-01,Rotterdam,Los Angeles,Sea,Electronics,12611.89,492.34,1.61,1.6,Hurricane,0.636,151.28,1
2024-02-17,Shanghai,Antwerp,Road,Automotive,9792.68,263.13,3.27,6.1,Storm,0.93,22.66,0
2024-06-16,Rotterdam,Singapore,Air,Electronics,14107.99,345.22,1.52,4.5,Hurricane,0.999,6.89,1
2024-12-29,Busan,Marseille,Sea,Electronics,1573.65,119.07,2.66,3.4,Storm,0.707,7.76,1
2025-10-26,Shanghai,Los Angeles,Rail,Automotive,12994.52,415.96,4.15,9.4,Fog,0.642,20.57,1
2025-10-12,Shanghai,Los Angeles,Rail,Perishables,12324.19,43.62,2.2,0.3,Rain,0.845,10.99,0
2024-03-10,Los Angeles,Hamburg,Sea,Pharmaceuticals,2693.08,224.87,4.01,1.4,Storm,0.581,11.31,1
2025-03-06,Los Angeles,Singapore,Air,Automotive,12484.99,329.77,2.13,7.4,Storm,0.861,2.97,1
2025-12-11,Los Angeles,Shanghai,Air,Electronics,3996.9,200.16,2.78,3.2,Rain,0.838,0.5,0
2024-05-07,Los Angeles,Antwerp,Sea,Electronics,6241.57,444.98,3.38,0.4,Fog,0.657,13.91,0
2025-01-17,Hamburg,Los Angeles,Sea,Electronics,3940.11,304.5,3.79,5.4,Storm,0.683,20.97,0
2025-02-11,Shanghai,Los Angeles,Road,Pharmaceuticals,1241.68,25.98,3.71,3.3,Hurricane,0.522,7.14,1
2025-11-27,Singapore,Los Angeles,Sea,Electronics,6128.4,79.98,1.29,7.4,Rain,0.886,13.34,1
2024-08-07,Dubai,Rotterdam,Road,Pharmaceuticals,11553.39,114.8,3.96,6.0,Clear,0.711,8.96,0
2025-08-13,Singapore,Antwerp,Air,Electronics,12868.64,238.08,1.27,2.7,Clear,0.693,1.01,0
2024-04-10,Antwerp,Hamburg,Road,Automotive,7251.17,491.87,2.61,7.0,Hurricane,0.947,46.91,1
2024-08-16,Los Angeles,Dubai,Sea,Electronics,7090.85,223.72,3.74,6.1,Rain,0.929,15.56,0
2024-04-28,Singapore,Hamburg,Air,Perishables,14039.37,460.18,2.73,9.5,Storm,0.911,2.56,1
2024-06-12,Singapore,Hamburg,Road,Pharmaceuticals,6734.0,302.48,2.14,6.8,Storm,0.934,16.63,1
2025-09-02,Dubai,Busan,Sea,Perishables,13998.76,96.43,1.53,9.9,Rain,0.516,33.96,1
2025-07-31,Busan,Los Angeles,Rail,Textiles,14216.58,189.64,2.86,10.0,Rain,0.636,17.71,0
2024-10-09,Singapore,Los Angeles,Air,Automotive,2027.51,295.08,1.56,7.8,Fog,0.569,0.5,1
2025-08-24,Busan,Dubai,Sea,Perishables,7382.15,444.41,3.15,9.0,Storm,0.986,45.21,1
2025-05-23,Singapore,Marseille,Road,Electronics,6310.21,65.72,1.47,1.3,Fog,0.553,6.03,0
2025-07-29,Rotterdam,Busan,Sea,Perishables,12138.28,155.35,3.37,3.7,Clear,0.965,20.03,0
2025-04-18,Rotterdam,Dubai,Road,Textiles,7277.32,229.42,2.49,8.4,Hurricane,0.536,47.75,1
2024-11-05,Los Angeles,Dubai,Air,Electronics,13443.74,311.85,2.56,1.3,Clear,0.968,1.59,0
2025-09-20,Hamburg,Shanghai,Rail,Automotive,13714.42,227.59,4.15,5.6,Clear,0.597,11.94,0
2025-02-10,Shanghai,Hamburg,Rail,Perishables,10461.78,220.78,4.22,5.6,Hurricane,0.664,74.14,1
2025-01-07,Los Angeles,Shanghai,Road,Automotive,4464.4,41.64,1.43,7.1,Clear,0.993,4.19,0
2024-04-26,Dubai,Antwerp,Air,Textiles,12606.49,166.13,2.43,3.3,Clear,0.792,0.5,0
2024-08-28,Busan,Antwerp,Air,Electronics,12904.18,168.1,2.03,0.3,Fog,0.879,0.98,0
2024-05-05,Singapore,Shanghai,Road,Automotive,7588.28,440.94,4.43,8.1,Hurricane,0.742,51.19,1
2024-05-15,Antwerp,Los Angeles,Road,Textiles,14516.49,432.32,3.8,2.6,Clear,0.617,9.89,0
2024-04-03,Rotterdam,Los Angeles,Road,Electronics,3574.65,356.79,3.06,3.4,Hurricane,0.64,19.98,1
2025-04-12,Dubai,Hamburg,Sea,Perishables,2975.27,292.35,3.05,7.8,Hurricane,0.794,46.11,1
2025-05-14,Dubai,Antwerp,Rail,Electronics,6668.83,79.22,1.43,6.8,Fog,0.974,9.7,1
2025-11-07,Rotterdam,Shanghai,Road,Automotive,6917.37,337.33,2.27,8.5,Hurricane,0.896,47.01,1
2025-12-23,Rotterdam,Busan,Sea,Automotive,9693.08,256.46,4.3,10.0,Storm,0.995,60.7,1
2025-03-26,Singapore,Antwerp,Air,Textiles,1483.64,149.31,3.4,9.1,Fog,0.506,0.5,1
2024-09-20,Shanghai,Los Angeles,Road,Electronics,11629.73,376.45,2.16,1.9,Storm,0.866,22.98,1
2025-11-17,Singapore,Antwerp,Air,Pharmaceuticals,2180.1,215.15,4.43,3.9,Hurricane,0.706,0.8,1
2024-05-21,Los Angeles,Rotterdam,Air,Automotive,12653.25,436.75,2.76,9.1,Storm,0.687,3.13,1
2024-04-18,Hamburg,Busan,Air,Pharmaceuticals,14877.23,345.26,4.48,9.8,Fog,0.938,2.21,1
2025-09-03,Hamburg,Antwerp,Air,Textiles,3568.72,327.36,4.21,9.8,Rain,0.987,0.5,1
2025-10-05,Singapore,Dubai,Rail,Textiles,14105.58,129.87,1.24,8.3,Storm,0.693,41.65,1
2024-01-13,Busan,Antwerp,Sea,Electronics,11106.7,5.84,3.02,3.0,Fog,0.605,26.72,1
2024-07-11,Rotterdam,Dubai,Rail,Electronics,11732.48,400.05,1.58,9.7,Clear,0.552,12.19,1
2024-08-14,Los Angeles,Hamburg,Air,Pharmaceuticals,10042.48,164.28,4.22,3.6,Fog,0.819,0.87,1
2025-12-21,Antwerp,Shanghai,Sea,Automotive,2319.55,404.27,4.0,7.2,Hurricane,0.997,34.88,1
2025-07-01,Singapore,Dubai,Air,Electronics,13432.15,283.37,4.04,6.1,Clear,0.97,0.55,0
2025-06-07,Antwerp,Dubai,Air,Perishables,777.6,110.84,1.71,5.2,Rain,0.727,0.9,0
2025-02-02,Busan,Rotterdam,Sea,Electronics,10131.18,118.77,3.7,2.8,Storm,0.841,47.67,1
2025-01-23,Hamburg,Singapore,Sea,Perishables,13929.81,177.86,1.68,8.2,Hurricane,0.58,217.83,1
2024-04-29,Los Angeles,Rotterdam,Rail,Pharmaceuticals,10724.52,127.08,3.12,8.1,Storm,0.533,31.73,1
2025-12-07,Busan,Hamburg,Road,Electronics,14080.78,212.97,2.21,4.0,Fog,0.681,14.49,1
2024-02-15,Rotterdam,Dubai,Sea,Textiles,14815.5,57.87,3.64,4.6,Storm,0.985,76.23,1
2024-03-18,Los Angeles,Singapore,Sea,Perishables,1862.74,445.68,3.94,4.5,Fog,0.613,5.08,1
2025-03-23,Antwerp,Dubai,Rail,Automotive,1492.65,144.65,1.42,9.0,Fog,0.95,1.98,0
2025-11-02,Busan,Rotterdam,Air,Textiles,2837.71,432.67,1.32,7.4,Clear,0.915,0.5,1
2025-11-19,Busan,Rotterdam,Road,Automotive,9905.26,165.66,2.13,5.0,Storm,0.885,21.71,0
2025-03-09,Shanghai,Busan,Rail,Textiles,2903.37,401.85,4.25,0.1,Rain,0.723,2.21,0
2024-07-29,Hamburg,Marseille,Rail,Automotive,8957.16,6.81,1.32,1.9,Rain,0.605,8.08,0
2025-03-28,Los Angeles,Rotterdam,Air,Electronics,6902.19,491.69,2.27,6.1,Rain,0.757,0.81,0
2025-10-31,Dubai,Los Angeles,Sea,Pharmaceuticals,13406.41,139.83,3.93,4.1,Storm,0.747,66.87,1
2024-09-24,Busan,Rotterdam,Air,Pharmaceuticals,6362.2,419.08,2.61,7.7,Clear,0.736,0.5,0
2024-04-19,Rotterdam,Busan,Rail,Pharmaceuticals,4668.19,346.89,3.11,7.1,Hurricane,0.844,35.14,1
2025-01-11,Rotterdam,Shanghai,Rail,Pharmaceuticals,9813.72,349.34,2.74,0.6,Hurricane,0.742,58.05,1
2025-03-24,Singapore,Antwerp,Road,Pharmaceuticals,5676.25,371.16,4.13,7.7,Storm,0.834,13.89,1
2025-02-25,Dubai,Antwerp,Road,Automotive,14378.46,375.06,2.56,6.2,Fog,0.688,16.65,1
2025-07-13,Rotterdam,Marseille,Road,Electronics,12512.8,60.52,3.36,3.9,Fog,0.794,14.01,1
2025-01-19,Busan,Antwerp,Road,Electronics,4620.67,318.55,2.31,5.0,Rain,0.677,4.27,1
2024-03-16,Busan,Rotterdam,Sea,Pharmaceuticals,8790.7,276.62,3.17,7.8,Storm,0.524,50.94,1
2024-10-06,Rotterdam,Dubai,Sea,Textiles,8330.17,154.87,2.47,5.2,Clear,0.699,14.94,0
2025-05-04,Antwerp,Marseille,Rail,Pharmaceuticals,2520.66,40.23,4.05,0.4,Fog,0.815,2.08,1
2024-12-21,Rotterdam,Marseille,Sea,Textiles,1613.64,63.05,4.07,7.8,Rain,0.974,3.24,1
2025-09-23,Hamburg,Dubai,Sea,Pharmaceuticals,14496.89,73.21,3.06,3.5,Fog,0.904,34.76,0
2024-10-20,Singapore,Busan,Air,Perishables,10709.16,171.14,1.59,5.3,Fog,0.57,1.06,0
2025-11-28,Shanghai,Rotterdam,Air,Perishables,8870.55,37.21,3.36,4.8,Clear,0.934,1.07,0
2025-01-12,Rotterdam,Busan,Air,Perishables,3802.37,409.13,3.53,7.8,Clear,0.781,0.85,0
2025-08-18,Rotterdam,Los Angeles,Air,Electronics,12995.89,406.76,2.93,8.7,Clear,0.936,1.47,1
2024-10-31,Dubai,Antwerp,Road,Pharmaceuticals,12397.07,421.87,1.67,8.0,Hurricane,0.885,82.73,1
2024-05-17,Hamburg,Rotterdam,Rail,Automotive,1198.7,83.19,2.34,9.6,Fog,0.86,2.82,0
2025-04-02,Hamburg,Shanghai,Road,Textiles,6190.64,284.59,4.02,8.6,Fog,0.986,7.35,1
2025-05-02,Hamburg,Singapore,Road,Electronics,10751.16,168.89,4.06,4.2,Rain,0.794,8.52,0
2024-12-11,Dubai,Shanghai,Air,Perishables,2526.7,99.39,2.43,4.8,Storm,0.876,0.5,1
2024-03-11,Shanghai,Singapore,Road,Textiles,12652.67,242.62,2.57,8.6,Rain,0.545,12.62,1
2024-04-28,Los Angeles,Marseille,Rail,Perishables,3433.26,390.61,4.09,0.4,Fog,0.92,4.14,0
2025-11-19,Busan,Antwerp,Rail,Perishables,4007.45,189.63,4.29,7.7,Fog,0.506,5.94,1
2024-02-25,Los Angeles,Rotterdam,Air,Pharmaceuticals,9179.16,174.52,2.71,0.9,Storm,0.533,1.4,1
2025-06-05,Dubai,Los Angeles,Road,Pharmaceuticals,8487.43,393.57,3.58,5.3,Rain,0.923,8.08,0
2024-08-08,Shanghai,Dubai,Road,Automotive,5882.0,48.27,3.69,6.2,Storm,0.83,14.59,1
2024-05-11,Antwerp,Rotterdam,Rail,Textiles,9227.89,96.02,2.56,3.9,Fog,0.794,11.5,0
2025-02-27,Shanghai,Singapore,Air,Textiles,9394.47,380.0,4.19,5.7,Storm,0.997,1.59,1
2024-10-11,Shanghai,Marseille,Rail,Electronics,4166.44,327.66,3.14,4.9,Fog,0.595,5.27,0
2025-08-21,Rotterdam,Los Angeles,Road,Pharmaceuticals,14568.73,354.88,3.6,8.0,Rain,0.882,13.75,1
2025-09-17,Shanghai,Singapore,Air,Perishables,6483.02,206.56,3.98,8.2,Fog,0.721,1.56,1
2024-03-20,Busan,Dubai,Road,Textiles,13972.6,158.51,3.09,7.2,Rain,0.525,13.85,0
2024-10-22,Shanghai,Dubai,Sea,Textiles,6409.37,127.04,3.44,4.9,Clear,0.724,10.55,0
2024-11-03,Dubai,Hamburg,Road,Pharmaceuticals,14159.84,157.2,3.57,6.2,Fog,0.924,15.56,1
2024-03-01,Dubai,Hamburg,Air,Perishables,1251.62,20.82,1.8,1.8,Fog,0.969,0.5,0
2025-02-10,Rotterdam,Busan,Sea,Automotive,8890.79,259.58,1.21,7.6,Storm,0.841,50.86,1
2025-01-27,Busan,Shanghai,Rail,Textiles,14433.34,43.52,1.5,5.7,Hurricane,0.655,103.2,1
2025-04-07,Los Angeles,Marseille,Sea,Pharmaceuticals,11228.61,467.06,1.43,1.0,Storm,0.829,48.61,0
2025-08-08,Dubai,Shanghai,Rail,Textiles,7858.28,493.3,1.89,9.9,Hurricane,0.608,65.21,1
2025-10-25,Los Angeles,Hamburg,Rail,Pharmaceuticals,13519.83,45.73,2.29,9.6,Fog,0.632,21.31,0
2025-06-04,Dubai,Marseille,Road,Automotive,10488.84,383.85,2.82,5.0,Storm,0.766,22.82,0
2025-10-11,Los Angeles,Dubai,Rail,Automotive,1522.13,319.41,1.92,8.8,Fog,0.916,2.69,1
2025-02-04,Singapore,Hamburg,Road,Textiles,5258.6,37.1,2.51,9.0,Fog,0.883,6.9,1
2024-10-02,Shanghai,Dubai,Sea,Electronics,7966.53,435.77,2.61,3.7,Hurricane,0.711,105.24,1
2024-01-02,Hamburg,Singapore,Sea,Textiles,14053.58,457.53,1.52,10.0,Rain,0.764,34.53,1
2025-12-25,Shanghai,Marseille,Air,Textiles,6775.12,421.06,4.06,2.7,Rain,0.563,0.89,0
2025-10-25,Singapore,Antwerp,Road,Pharmaceuticals,12195.14,79.44,1.37,9.7,Fog,0.596,15.17,0
2025-01-14,Rotterdam,Antwerp,Air,Pharmaceuticals,11683.42,307.48,1.87,0.4,Rain,0.583,1.23,0
2025-11-27,Los Angeles,Shanghai,Rail,Textiles,8108.67,329.48,1.33,7.1,Storm,0.6,22.11,1
2024-11-10,Antwerp,Rotterdam,Air,Perishables,12349.72,338.63,4.0,4.2,Fog,0.597,1.07,0
2025-07-30,Rotterdam,Hamburg,Rail,Perishables,4933.29,3.88,2.05,5.4,Hurricane,0.759,35.78,1
2025-05-30,Antwerp,Marseille,Road,Perishables,1976.15,248.33,2.3,0.9,Clear,0.679,1.37,0
2025-03-01,Singapore,Shanghai,Rail,Electronics,13503.1,143.78,1.91,6.9,Storm,0.701,37.6,1
2024-02-01,Shanghai,Marseille,Air,Electronics,7220.66,13.89,2.52,1.2,Storm,0.962,0.95,1
2025-02-08,Shanghai,Antwerp,Road,Pharmaceuticals,6341.66,250.65,2.47,7.3,Storm,0.776,15.15,1
2025-02-01,Shanghai,Dubai,Sea,Textiles,9352.93,79.67,4.02,7.9,Storm,0.839,54.67,1
2025-05-12,Rotterdam,Antwerp,Rail,Textiles,9353.99,155.42,3.87,5.2,Storm,0.689,24.3,1
2025-08-29,Antwerp,Shanghai,Sea,Electronics,10381.79,453.59,1.58,5.5,Fog,0.95,27.67,1
2025-04-25,Busan,Dubai,Road,Automotive,11910.1,215.49,4.46,5.5,Rain,0.506,10.02,1
2024-04-05,Shanghai,Antwerp,Road,Electronics,1826.56,329.79,4.26,9.4,Fog,0.711,2.73,1
2024-12-28,Singapore,Shanghai,Road,Textiles,5829.25,281.38,2.06,7.8,Fog,0.6,7.44,1
2024-09-24,Singapore,Antwerp,Air,Automotive,10623.34,259.86,1.32,9.6,Storm,0.716,2.34,1
2024-04-13,Singapore,Marseille,Rail,Textiles,4796.72,451.22,3.69,1.5,Storm,0.864,10.49,1
2024-01-03,Rotterdam,Antwerp,Rail,Electronics,3039.29,81.39,1.31,2.2,Rain,0.905,3.21,0
2025-02-14,Rotterdam,Hamburg,Sea,Automotive,11094.43,363.01,1.66,9.5,Storm,0.739,68.05,1
2024-09-25,Dubai,Rotterdam,Sea,Pharmaceuticals,970.43,219.2,4.09,1.1,Hurricane,0.596,12.27,1
2025-07-01,Antwerp,Singapore,Sea,Automotive,10777.1,15.56,1.82,4.7,Storm,0.55,55.83,1
2024-03-13,Antwerp,Rotterdam,Rail,Pharmaceuticals,14007.55,64.06,4.29,7.5,Clear,0.618,14.4,0
2025-06-24,Los Angeles,Dubai,Sea,Textiles,1338.74,1.39,3.27,1.8,Fog,0.731,2.51,1
2024-02-10,Los Angeles,Shanghai,Rail,Textiles,4083.0,309.43,3.19,8.8,Hurricane,0.568,32.24,1
2024-05-27,Busan,Singapore,Rail,Pharmaceuticals,5515.3,391.59,1.88,9.3,Clear,0.737,4.45,0
2024-10-07,Los Angeles,Dubai,Sea,Pharmaceuticals,1064.89,154.09,3.02,7.1,Fog,0.881,3.0,1
2025-03-29,Rotterdam,Antwerp,Road,Automotive,4160.34,46.59,2.93,1.1,Fog,0.972,4.34,1
2025-05-28,Hamburg,Los Angeles,Air,Perishables,1926.74,158.92,1.55,0.7,Hurricane,0.61,1.37,1
2025-07-14,Dubai,Busan,Air,Textiles,1596.27,40.27,3.67,3.0,Storm,0.935,0.8,0
2025-08-31,Los Angeles,Hamburg,Rail,Perishables,3011.43,46.57,1.67,2.7,Clear,0.721,2.74,0
2024-08-12,Singapore,Shanghai,Road,Electronics,600.81,172.29,3.18,8.6,Fog,0.642,0.5,0
2025-06-22,Shanghai,Rotterdam,Rail,Textiles,10768.5,73.67,3.31,6.5,Hurricane,0.967,79.39,1
2025-11-27,Dubai,Hamburg,Air,Automotive,13669.86,155.54,4.13,7.0,Storm,0.539,3.36,0
2024-03-16,Busan,Marseille,Air,Perishables,1109.36,57.19,3.72,3.8,Fog,0.918,0.5,0
2025-08-05,Singapore,Antwerp,Sea,Electronics,1071.69,251.43,2.04,9.9,Hurricane,0.536,16.94,1
2024-08-12,Busan,Dubai,Air,Automotive,12557.02,256.22,2.75,5.6,Hurricane,0.613,7.09,1
2024-11-17,Busan,Shanghai,Road,Textiles,7933.49,251.22,1.55,8.3,Rain,0.585,7.83,1
2025-03-26,Dubai,Shanghai,Air,Textiles,1138.95,275.02,2.2,4.5,Storm,0.973,0.5,0
2025-03-24,Rotterdam,Shanghai,Air,Pharmaceuticals,9417.69,487.65,2.64,2.0,Storm,0.677,1.08,0
2025-03-31,Hamburg,Singapore,Air,Textiles,4124.38,497.91,1.82,2.1,Rain,0.589,0.9,0
2025-12-14,Shanghai,Marseille,Road,Textiles,10239.66,414.26,3.73,7.4,Clear,0.511,8.38,0
2024-03-21,Hamburg,Busan,Air,Pharmaceuticals,2705.51,454.13,1.45,4.0,Storm,0.987,0.79,0
2024-12-24,Shanghai,Busan,Road,Electronics,6708.89,96.34,3.79,0.4,Clear,0.792,4.3,0
2024-09-07,Busan,Singapore,Air,Perishables,2762.27,434.96,2.77,1.9,Fog,0.741,0.5,1
2024-03-21,Singapore,Rotterdam,Sea,Perishables,11257.5,340.61,2.48,3.7,Storm,0.988,55.2,1
2025-06-22,Singapore,Shanghai,Air,Automotive,12068.3,264.56,2.24,4.2,Clear,0.51,1.01,0
2024-11-05,Antwerp,Marseille,Sea,Electronics,10022.68,230.35,2.13,8.7,Rain,0.776,24.04,0
2025-09-27,Antwerp,Dubai,Rail,Perishables,1906.0,422.26,1.33,4.4,Fog,0.933,2.78,1
2024-05-03,Busan,Rotterdam,Air,Perishables,10184.08,295.15,2.16,3.3,Fog,0.869,0.92,1
2025-12-22,Hamburg,Antwerp,Sea,Electronics,10233.43,174.77,2.58,9.3,Clear,0.979,21.04,0
2025-08-16,Antwerp,Dubai,Air,Perishables,12743.18,80.71,1.57,9.2,Clear,0.696,0.98,1
2025-07-16,Busan,Hamburg,Sea,Perishables,9809.46,152.94,2.92,6.4,Hurricane,0.53,143.34,1
2025-09-11,Dubai,Rotterdam,Rail,Electronics,4955.7,417.79,3.97,6.8,Rain,0.925,5.6,0
2024-05-20,Singapore,Busan,Sea,Perishables,9831.88,466.77,3.77,5.0,Rain,0.877,20.04,0
2025-12-10,Antwerp,Rotterdam,Sea,Electronics,6146.37,36.39,3.01,3.7,Hurricane,0.785,81.18,1
2025-06-20,Busan,Hamburg,Sea,Automotive,8458.45,419.86,3.07,6.6,Clear,0.996,16.33,0
2025-04-07,Antwerp,Dubai,Road,Perishables,3987.71,435.9,2.11,9.0,Hurricane,0.696,27.46,1
2025-09-14,Dubai,Rotterdam,Air,Electronics,12476.68,445.22,3.42,6.1,Rain,0.583,1.45,1
2025-12-04,Dubai,Marseille,Sea,Automotive,2276.22,207.95,2.54,8.6,Clear,0.835,5.37,1
2025-07-06,Busan,Shanghai,Sea,Textiles,6107.66,44.27,2.61,2.9,Fog,0.512,14.27,1
2024-06-27,Singapore,Shanghai,Road,Textiles,8502.65,471.55,3.1,1.0,Clear,0.522,4.92,0
2024-10-29,Los Angeles,Dubai,Rail,Textiles,3573.91,239.02,2.98,0.8,Clear,0.558,1.87,1
2025-12-20,Shanghai,Hamburg,Air,Automotive,8952.43,26.97,3.49,3.7,Hurricane,0.918,5.4,1
2025-05-21,Rotterdam,Busan,Sea,Electronics,13511.81,77.53,1.6,6.3,Hurricane,0.534,197.74,1
2024-04-23,Shanghai,Dubai,Air,Perishables,4081.19,94.2,1.46,6.8,Rain,0.503,0.5,0
2024-10-06,Singapore,Busan,Air,Automotive,1546.88,230.9,4.04,5.4,Rain,0.527,0.5,1
2024-07-04,Antwerp,Los Angeles,Road,Textiles,2519.18,143.48,2.34,4.6,Hurricane,0.726,13.95,1
2025-09-03,Shanghai,Dubai,Rail,Electronics,13496.87,168.37,1.91,8.9,Rain,0.553,16.51,1
2025-10-10,Dubai,Antwerp,Sea,Perishables,7157.47,20.93,2.55,9.4,Clear,0.912,15.04,1
2024-01-21,Dubai,Shanghai,Sea,Electronics,2164.15,76.15,2.7,7.2,Fog,0.715,5.62,1
2025-06-15,Antwerp,Hamburg,Road,Textiles,8484.58,435.33,3.71,3.4,Hurricane,0.667,46.95,1
2025-02-15,Busan,Marseille,Air,Textiles,5435.61,114.54,2.29,6.1,Rain,0.998,0.5,1
2024-12-28,Antwerp,Hamburg,Sea,Perishables,9186.15,474.38,1.84,8.7,Fog,0.667,27.81,1
2024-08-11,Los Angeles,Busan,Road,Perishables,4911.51,21.71,1.22,5.1,Clear,0.871,3.76,0
2025-11-21,Dubai,Hamburg,Road,Pharmaceuticals,9541.99,447.48,3.6,4.9,Fog,0.749,9.94,0
2025-10-15,Los Angeles,Singapore,Rail,Electronics,8938.59,108.52,2.11,7.2,Clear,0.99,8.44,0
